level,datetime
DEBUG,2016-1-6 12:52:49
DEBUG,2012-9-24 09:42:41
WARN,2017-3-7 10:25:10
INFO,2017-6-2 23:46:23
WARN,2014-11-24 02:49:57
DEBUG,2012-2-4 08:19:38
INFO,2017-8-19 05:50:44
DEBUG,2015-8-3 15:37:03
DEBUG,2016-3-6 18:59:20
DEBUG,2015-1-14 00:49:03
INFO,2017-12-27 10:09:39
INFO,2013-5-12 07:15:37
INFO,2012-8-3 20:18:21
WARN,2016-3-5 02:43:26
INFO,2012-2-20 22:31:55
DEBUG,2014-9-10 18:29:50
DEBUG,2015-1-14 03:32:21
INFO,2012-2-11 17:35:43
INFO,2013-1-18 00:34:58
INFO,2015-7-11 18:05:33
ERROR,2015-10-3 11:43:50
INFO,2014-8-3 19:21:00
DEBUG,2015-12-18 08:52:37
INFO,2016-9-18 13:03:37
DEBUG,2014-8-13 16:40:46
DEBUG,2015-4-5 05:42:44
INFO,2014-7-9 04:04:25
INFO,2013-9-26 07:56:53
INFO,2017-9-4 05:17:42
INFO,2015-7-20 14:13:22
DEBUG,2015-3-4 16:25:10
INFO,2017-5-24 09:51:01
DEBUG,2015-4-15 08:46:07
WARN,2017-11-24 12:21:12
INFO,2012-2-22 23:03:33
INFO,2014-10-2 02:40:12
ERROR,2014-4-2 06:59:04
INFO,2013-6-21 16:02:01
DEBUG,2017-2-4 02:06:05
WARN,2013-2-19 06:08:18
WARN,2017-11-24 06:10:02
INFO,2016-6-6 00:23:45
DEBUG,2017-1-22 08:18:58
DEBUG,2014-9-14 23:22:08
INFO,2017-8-19 16:46:35
DEBUG,2015-8-7 16:59:04
INFO,2013-11-25 06:16:25
DEBUG,2015-6-18 03:56:45
INFO,2016-10-11 12:54:53
DEBUG,2015-9-2 04:45:53
INFO,2015-7-1 18:00:24
DEBUG,2014-3-13 20:04:57
DEBUG,2017-6-28 01:32:22
DEBUG,2017-12-2 05:59:36
WARN,2013-7-21 02:56:22
INFO,2017-12-26 09:57:10
WARN,2015-6-2 13:40:10
DEBUG,2017-1-3 00:09:04
DEBUG,2016-4-28 06:31:54
INFO,2016-9-7 11:25:20
DEBUG,2017-6-15 06:00:51
DEBUG,2015-11-1 21:06:56
DEBUG,2017-8-16 04:50:32
DEBUG,2015-3-14 16:26:20
INFO,2012-10-14 05:48:47
INFO,2016-4-3 22:12:16
DEBUG,2012-3-27 18:59:34
WARN,2014-10-9 02:37:37
DEBUG,2013-4-15 21:09:14
INFO,2017-3-13 23:52:10
DEBUG,2016-9-18 04:36:13
DEBUG,2014-10-10 00:32:17
ERROR,2013-11-28 21:00:51
WARN,2012-4-3 12:19:13
DEBUG,2014-2-7 06:03:01
DEBUG,2013-7-19 03:05:43
INFO,2012-2-12 14:16:01
INFO,2017-3-21 20:01:18
WARN,2012-10-20 21:59:51
WARN,2012-11-17 06:13:05
DEBUG,2017-4-28 19:14:53
WARN,2013-5-17 05:43:54
INFO,2013-2-22 08:47:12
INFO,2017-5-3 19:17:32
DEBUG,2017-4-13 22:01:01
DEBUG,2013-8-8 13:41:38
DEBUG,2017-4-27 02:01:11
DEBUG,2017-8-22 13:17:59
DEBUG,2013-6-16 11:17:03
DEBUG,2017-2-15 09:32:08
DEBUG,2013-3-25 05:09:55
DEBUG,2012-1-19 07:54:20
INFO,2012-8-5 21:12:21
INFO,2013-7-1 10:26:24
INFO,2016-1-2 17:31:56
DEBUG,2015-12-22 10:16:05
ERROR,2012-6-1 07:01:50
INFO,2017-9-17 23:03:21
WARN,2012-10-18 21:53:34
DEBUG,2017-8-27 16:15:07
DEBUG,2012-7-24 12:06:13
FATAL,2016-5-2 22:31:02
WARN,2017-12-9 02:41:40
INFO,2014-6-8 00:26:57
INFO,2015-7-25 08:28:46
DEBUG,2015-12-13 11:26:35
DEBUG,2014-9-27 04:19:50
INFO,2015-4-13 06:35:45
INFO,2012-1-17 10:17:39
INFO,2012-6-3 00:11:31
INFO,2013-8-2 04:12:54
DEBUG,2017-12-27 10:45:21
INFO,2012-9-27 14:39:31
WARN,2012-8-9 14:46:38
INFO,2016-2-17 07:52:01
INFO,2013-5-12 01:17:50
DEBUG,2016-11-9 19:15:36
DEBUG,2012-3-7 14:37:47
DEBUG,2015-12-15 07:31:26
INFO,2012-3-26 15:18:18
INFO,2016-9-21 01:05:33
WARN,2014-12-25 06:28:25
INFO,2016-8-28 04:26:26
INFO,2013-12-9 18:03:59
WARN,2014-3-14 21:44:48
INFO,2014-4-12 18:56:16
INFO,2015-4-9 13:31:31
DEBUG,2017-12-13 08:31:14
DEBUG,2014-3-9 08:19:05
DEBUG,2014-10-16 19:00:30
DEBUG,2015-3-1 23:51:19
DEBUG,2012-12-11 14:14:28
DEBUG,2015-9-4 07:05:29
WARN,2015-7-25 11:56:50
DEBUG,2015-2-21 09:14:06
INFO,2015-8-28 21:09:55
INFO,2013-2-3 19:02:25
DEBUG,2013-3-28 08:09:52
DEBUG,2012-5-19 00:52:11
DEBUG,2015-6-19 14:07:37
DEBUG,2017-6-8 13:56:41
FATAL,2014-11-12 10:49:19
INFO,2014-6-2 10:45:54
DEBUG,2013-2-14 11:53:39
INFO,2015-12-26 00:04:42
INFO,2016-11-25 19:42:16
INFO,2012-4-26 02:05:21
DEBUG,2017-8-24 07:23:12
DEBUG,2015-12-7 09:28:32
DEBUG,2013-10-22 04:23:43
INFO,2012-12-15 21:36:15
INFO,2013-6-24 01:29:25
DEBUG,2016-12-23 21:36:19
INFO,2013-12-15 10:12:53
INFO,2016-2-13 10:27:43
ERROR,2014-9-16 00:35:30
DEBUG,2016-10-14 15:04:40
DEBUG,2014-5-27 09:19:33
DEBUG,2013-6-11 00:47:38
INFO,2015-5-19 08:43:14
WARN,2014-5-5 21:21:57
DEBUG,2015-10-18 11:22:27
WARN,2014-7-2 22:48:24
DEBUG,2015-1-26 14:06:10
DEBUG,2017-9-1 15:16:01
INFO,2013-2-15 18:15:40
INFO,2017-6-21 01:32:28
DEBUG,2013-7-6 12:33:14
DEBUG,2016-12-28 06:36:32
DEBUG,2016-6-14 18:33:28
DEBUG,2014-10-6 22:53:00
WARN,2014-4-21 20:04:51
INFO,2013-2-11 01:44:46
INFO,2015-8-28 11:43:46
ERROR,2016-7-2 03:43:26
INFO,2016-3-5 19:26:48
INFO,2012-9-21 06:02:08
DEBUG,2013-2-14 06:59:06
INFO,2016-5-23 17:53:16
DEBUG,2016-3-22 15:35:24
INFO,2017-5-7 07:08:44
DEBUG,2017-4-12 20:55:11
DEBUG,2014-4-23 09:15:57
INFO,2015-1-15 07:55:01
DEBUG,2013-9-7 05:58:49
INFO,2015-3-16 05:45:24
DEBUG,2016-6-16 14:19:38
DEBUG,2015-7-12 11:06:14
WARN,2014-11-20 07:42:25
DEBUG,2016-6-22 08:25:47
WARN,2017-4-18 16:47:14
DEBUG,2015-10-9 07:36:18
WARN,2014-2-11 18:42:35
ERROR,2014-1-15 18:42:36
DEBUG,2017-8-1 04:33:16
DEBUG,2013-12-23 14:10:31
WARN,2017-6-8 10:54:07
INFO,2016-9-5 13:20:24
WARN,2016-1-18 22:37:07
INFO,2015-7-9 07:56:22
INFO,2015-8-18 09:03:10
INFO,2017-4-2 08:53:12
ERROR,2017-3-19 04:09:50
DEBUG,2015-6-13 04:41:46
INFO,2017-10-9 16:55:32
DEBUG,2015-11-16 16:06:56
INFO,2013-4-1 15:49:58
INFO,2014-8-17 08:07:39
DEBUG,2017-7-16 17:07:30
INFO,2015-7-16 19:16:22
DEBUG,2013-4-22 11:45:17
DEBUG,2013-12-24 02:05:34
INFO,2013-12-2 15:58:43
DEBUG,2014-10-1 04:10:24
INFO,2015-8-1 01:35:52
INFO,2013-4-13 13:22:38
WARN,2015-12-7 15:53:00
DEBUG,2017-6-25 08:13:02
ERROR,2013-1-9 21:30:12
FATAL,2017-11-28 00:23:16
WARN,2014-9-14 15:04:26
DEBUG,2012-12-3 08:51:57
DEBUG,2014-9-1 15:04:25
DEBUG,2015-10-20 04:49:52
DEBUG,2013-1-27 22:08:40
INFO,2013-9-13 03:54:10
INFO,2015-1-13 22:44:29
ERROR,2016-4-24 04:20:55
FATAL,2017-11-22 11:02:15
FATAL,2015-11-24 22:56:15
DEBUG,2017-7-6 06:30:44
WARN,2015-1-10 06:57:27
ERROR,2014-11-13 06:08:04
DEBUG,2015-1-9 20:48:35
DEBUG,2013-8-15 13:45:09
INFO,2013-12-18 19:54:51
ERROR,2013-7-23 01:42:56
DEBUG,2015-2-14 11:31:27
INFO,2014-2-3 18:00:48
DEBUG,2017-1-11 10:16:47
INFO,2016-6-13 06:12:11
DEBUG,2016-5-18 20:46:23
INFO,2017-4-21 06:45:41
INFO,2013-11-12 20:23:16
DEBUG,2014-12-18 01:30:39
INFO,2013-1-16 07:36:51
INFO,2012-11-10 12:02:24
INFO,2017-7-4 22:19:32
WARN,2016-11-18 00:22:23
DEBUG,2012-3-22 16:39:09
DEBUG,2017-12-5 15:24:10
DEBUG,2015-9-5 15:33:33
DEBUG,2015-12-1 10:46:31
INFO,2015-5-24 11:21:56
DEBUG,2012-4-10 04:30:41
DEBUG,2017-6-9 14:20:33
DEBUG,2015-5-25 17:26:49
INFO,2013-3-27 19:05:19
WARN,2012-6-15 23:03:40
DEBUG,2016-12-12 03:48:12
INFO,2016-5-24 19:43:02
DEBUG,2012-10-13 07:28:37
DEBUG,2016-6-13 14:12:58
WARN,2013-2-24 07:59:12
ERROR,2012-8-8 21:12:04
DEBUG,2015-7-22 23:48:17
DEBUG,2013-4-23 10:22:57
DEBUG,2017-2-10 05:55:05
DEBUG,2013-8-23 20:50:38
DEBUG,2012-9-27 15:45:40
DEBUG,2015-7-10 16:45:04
DEBUG,2013-11-12 00:09:28
WARN,2017-11-17 12:45:51
DEBUG,2016-4-1 08:47:54
DEBUG,2017-3-9 01:07:12
INFO,2017-7-23 03:43:04
INFO,2017-1-22 05:18:54
INFO,2015-5-22 06:32:39
DEBUG,2013-4-16 22:35:24
DEBUG,2012-2-20 08:39:24
INFO,2015-7-24 03:32:59
DEBUG,2017-8-9 01:05:58
INFO,2012-10-17 09:33:51
INFO,2015-8-17 16:19:45
DEBUG,2015-12-18 04:18:12
ERROR,2012-6-17 15:50:59
ERROR,2017-7-8 23:46:18
INFO,2014-4-4 23:11:18
DEBUG,2017-10-2 00:42:46
INFO,2012-8-7 17:56:08
DEBUG,2017-8-17 09:10:20
DEBUG,2014-9-19 02:57:56
INFO,2016-12-3 22:02:31
WARN,2016-6-6 12:59:54
INFO,2013-12-17 15:14:42
DEBUG,2012-2-10 07:40:33
ERROR,2014-1-8 08:26:44
INFO,2016-5-15 18:53:06
DEBUG,2014-8-27 01:09:32
INFO,2017-2-6 19:17:56
DEBUG,2013-7-20 05:24:07
INFO,2012-12-13 22:28:20
DEBUG,2017-12-1 16:30:39
DEBUG,2014-3-28 09:01:04
INFO,2012-11-18 23:11:56
DEBUG,2014-2-10 21:30:19
DEBUG,2016-9-4 07:08:31
DEBUG,2014-9-12 10:46:10
INFO,2016-1-22 18:28:44
DEBUG,2012-3-9 19:09:08
DEBUG,2016-6-22 05:59:37
INFO,2012-1-16 20:24:23
WARN,2014-12-12 05:02:27
DEBUG,2012-8-21 21:54:54
DEBUG,2017-5-14 14:30:48
DEBUG,2016-2-28 17:38:01
INFO,2015-1-8 05:36:07
DEBUG,2016-7-9 07:02:50
INFO,2016-3-25 06:17:39
INFO,2017-9-6 21:48:13
ERROR,2017-4-7 05:59:18
DEBUG,2014-6-17 00:12:52
FATAL,2013-11-27 15:37:12
INFO,2012-7-5 13:56:40
DEBUG,2013-4-13 17:32:18
DEBUG,2013-8-9 07:26:13
ERROR,2015-9-24 18:56:32
DEBUG,2013-10-1 06:26:43
DEBUG,2016-5-2 14:55:46
INFO,2014-1-8 02:33:10
DEBUG,2014-8-21 18:29:13
DEBUG,2012-2-4 02:41:51
INFO,2013-7-2 16:46:43
DEBUG,2015-2-8 22:47:05
WARN,2017-12-2 10:04:39
DEBUG,2016-1-11 03:44:52
DEBUG,2012-8-27 17:08:52
DEBUG,2015-3-13 17:25:57
DEBUG,2017-6-8 21:43:49
DEBUG,2016-7-15 15:23:31
INFO,2015-6-8 19:14:57
INFO,2014-6-13 22:40:06
DEBUG,2012-7-10 19:59:39
DEBUG,2013-3-11 07:04:05
INFO,2013-5-9 02:48:24
WARN,2014-4-20 09:20:01
WARN,2013-1-2 14:10:20
INFO,2017-2-20 09:36:12
DEBUG,2016-11-9 06:01:54
DEBUG,2012-3-11 17:29:40
DEBUG,2016-11-23 06:21:36
DEBUG,2014-2-9 14:32:29
INFO,2016-5-20 10:43:29
DEBUG,2012-6-26 05:05:33
INFO,2015-10-24 03:13:24
INFO,2014-12-4 03:10:34
INFO,2013-6-21 05:33:28
DEBUG,2014-6-27 22:32:57
DEBUG,2017-3-25 09:36:47
INFO,2015-11-21 03:22:40
DEBUG,2012-9-4 17:28:01
INFO,2015-11-8 13:58:33
INFO,2015-6-10 18:15:41
INFO,2014-2-10 04:52:02
DEBUG,2016-6-14 01:14:43
DEBUG,2014-9-25 11:38:38
INFO,2017-8-2 16:01:57
INFO,2015-9-8 07:34:12
WARN,2016-2-7 14:18:58
DEBUG,2012-8-10 03:14:17
ERROR,2015-8-19 19:10:38
DEBUG,2016-9-19 00:44:39
INFO,2016-7-3 23:44:22
INFO,2017-8-18 03:20:40
DEBUG,2016-5-14 15:02:25
DEBUG,2015-10-21 20:25:28
DEBUG,2014-10-15 22:35:03
DEBUG,2017-11-27 06:10:24
FATAL,2015-11-28 02:28:06
DEBUG,2013-3-10 05:49:49
DEBUG,2016-9-14 05:54:11
DEBUG,2015-11-8 01:26:21
INFO,2016-6-19 17:31:09
INFO,2015-6-2 14:28:23
FATAL,2017-11-24 04:58:40
INFO,2014-3-2 22:36:29
INFO,2016-1-2 17:05:40
DEBUG,2014-11-24 09:38:25
INFO,2017-10-9 10:52:53
INFO,2013-6-10 12:04:41
DEBUG,2016-6-18 18:46:03
INFO,2014-3-8 05:12:51
INFO,2017-11-17 11:26:13
WARN,2012-2-4 19:38:45
DEBUG,2014-12-18 10:01:36
INFO,2013-4-5 22:17:02
WARN,2017-9-19 03:31:53
INFO,2015-10-11 02:11:29
WARN,2012-4-16 16:06:23
WARN,2014-6-15 10:32:20
DEBUG,2012-10-11 06:10:02
DEBUG,2012-11-7 20:00:00
INFO,2013-3-21 21:45:09
WARN,2012-1-4 04:53:12
INFO,2017-1-24 05:21:38
DEBUG,2016-12-20 05:22:40
DEBUG,2017-7-5 14:48:25
DEBUG,2017-4-26 19:23:56
WARN,2016-3-24 18:09:50
WARN,2014-8-16 15:08:24
DEBUG,2014-8-2 08:50:50
INFO,2013-7-26 09:20:53
DEBUG,2017-5-2 02:23:03
INFO,2012-7-14 13:18:16
DEBUG,2017-12-7 20:11:51
DEBUG,2015-11-22 07:49:30
DEBUG,2014-5-25 03:13:59
INFO,2015-6-17 19:07:51
DEBUG,2014-8-8 15:28:10
WARN,2013-7-20 00:41:27
INFO,2014-10-28 20:20:55
DEBUG,2016-9-24 01:03:31
INFO,2016-3-20 15:51:08
INFO,2013-11-3 00:15:05
INFO,2012-5-26 20:47:27
INFO,2016-9-9 09:47:56
DEBUG,2013-11-25 17:36:44
DEBUG,2015-5-25 09:33:31
INFO,2016-9-1 09:29:29
DEBUG,2016-3-22 23:40:36
DEBUG,2012-10-8 03:04:19
DEBUG,2012-11-25 02:26:09
DEBUG,2013-4-19 17:51:05
DEBUG,2012-8-17 22:53:27
INFO,2012-7-5 23:55:13
INFO,2017-2-2 20:36:22
INFO,2017-9-18 06:24:04
DEBUG,2016-2-12 23:46:58
DEBUG,2015-7-8 22:58:37
DEBUG,2016-6-10 03:09:57
INFO,2015-11-16 04:25:13
INFO,2016-7-20 03:12:15
DEBUG,2015-8-15 00:53:24
DEBUG,2017-9-16 03:56:31
DEBUG,2013-1-27 18:09:18
ERROR,2013-5-17 22:36:43
INFO,2012-12-28 12:35:45
DEBUG,2015-6-11 07:42:28
DEBUG,2017-12-8 15:34:49
DEBUG,2012-7-19 08:44:20
DEBUG,2012-1-9 18:48:58
ERROR,2015-12-1 13:56:37
DEBUG,2012-12-11 15:54:46
DEBUG,2016-12-12 14:28:28
DEBUG,2015-3-3 01:54:42
ERROR,2016-10-28 22:19:01
INFO,2014-10-11 18:26:47
INFO,2014-5-11 22:42:17
DEBUG,2012-10-14 16:18:56
DEBUG,2017-5-28 15:17:33
DEBUG,2012-6-18 15:51:28
INFO,2017-7-22 06:02:55
DEBUG,2013-2-23 02:18:47
WARN,2017-7-2 01:57:42
INFO,2017-12-15 21:47:59
INFO,2017-10-11 08:06:32
INFO,2015-11-26 01:12:35
ERROR,2015-7-18 18:31:59
INFO,2017-10-20 15:56:48
DEBUG,2012-9-4 22:30:18
INFO,2012-11-22 12:26:41
DEBUG,2016-7-13 21:49:03
INFO,2017-4-8 18:10:08
WARN,2013-9-1 00:15:22
INFO,2014-10-21 13:41:22
INFO,2013-5-10 07:11:01
WARN,2016-8-9 17:22:46
DEBUG,2015-3-18 07:29:55
INFO,2015-12-20 21:20:59
INFO,2015-5-11 08:06:16
INFO,2013-10-9 16:00:24
DEBUG,2012-11-24 01:39:39
WARN,2017-9-23 00:14:43
INFO,2013-6-24 12:26:20
DEBUG,2016-3-4 01:31:51
INFO,2012-1-24 03:35:44
DEBUG,2017-9-23 18:56:26
INFO,2015-11-4 19:44:04
ERROR,2017-12-13 10:09:19
INFO,2014-7-15 07:45:38
DEBUG,2016-7-2 11:23:53
WARN,2015-7-17 16:18:03
INFO,2012-2-18 21:41:45
WARN,2017-5-20 05:21:10
ERROR,2013-7-27 05:25:18
DEBUG,2017-11-4 16:30:21
INFO,2016-4-17 10:07:15
INFO,2013-3-10 11:57:43
WARN,2013-1-25 18:52:45
INFO,2015-7-20 18:44:58
INFO,2012-5-2 07:11:26
DEBUG,2015-4-23 20:25:19
DEBUG,2014-12-25 16:40:30
DEBUG,2013-10-13 23:59:26
DEBUG,2014-4-4 07:42:27
DEBUG,2015-2-18 10:13:40
FATAL,2017-11-1 14:28:16
DEBUG,2014-11-21 01:02:10
INFO,2012-12-2 21:25:13
ERROR,2014-4-19 09:00:20
INFO,2017-8-3 05:30:05
WARN,2017-6-3 21:12:14
INFO,2014-9-6 05:30:13
DEBUG,2017-1-12 04:18:31
INFO,2013-10-27 09:45:19
DEBUG,2012-12-13 04:22:24
WARN,2017-5-1 19:41:57
DEBUG,2012-8-16 19:52:54
DEBUG,2012-10-9 10:21:16
INFO,2013-4-28 12:06:28
INFO,2014-5-5 05:55:01
DEBUG,2016-11-26 15:36:37
DEBUG,2013-3-6 20:26:40
DEBUG,2017-10-9 15:24:45
DEBUG,2015-9-28 17:21:09
DEBUG,2017-10-7 06:23:59
DEBUG,2013-7-4 19:39:34
DEBUG,2014-3-5 06:17:56
DEBUG,2012-9-27 18:17:19
INFO,2016-4-26 19:57:59
DEBUG,2012-4-16 20:35:38
DEBUG,2015-10-14 19:47:35
DEBUG,2014-7-16 20:22:56
DEBUG,2015-12-1 09:44:25
ERROR,2014-4-2 06:06:20
INFO,2014-10-12 23:57:58
WARN,2012-6-21 01:30:50
INFO,2014-8-11 21:30:54
INFO,2015-12-22 16:04:26
DEBUG,2013-10-7 13:04:33
DEBUG,2012-6-19 19:18:01
INFO,2013-11-1 13:45:02
ERROR,2012-10-25 20:59:51
INFO,2017-8-14 15:23:28
INFO,2017-11-26 20:54:26
INFO,2015-7-5 13:56:41
DEBUG,2013-2-14 09:54:27
INFO,2017-1-6 19:26:13
DEBUG,2017-12-25 15:47:48
INFO,2013-10-1 22:01:47
DEBUG,2014-7-25 07:04:43
INFO,2014-5-24 21:41:48
DEBUG,2016-9-23 07:45:44
INFO,2017-5-24 08:58:34
INFO,2014-8-13 21:21:34
DEBUG,2014-2-2 00:43:36
INFO,2012-6-25 19:35:52
DEBUG,2012-5-22 16:47:32
DEBUG,2012-9-21 05:43:26
DEBUG,2013-12-19 22:19:14
DEBUG,2016-9-4 21:26:53
WARN,2016-5-9 20:15:25
INFO,2014-11-21 21:38:50
DEBUG,2014-1-16 06:53:33
INFO,2016-8-15 13:24:11
DEBUG,2014-8-7 09:37:48
DEBUG,2016-10-27 02:17:00
INFO,2017-3-16 07:52:53
INFO,2017-11-17 21:24:22
DEBUG,2017-5-27 22:38:08
ERROR,2014-4-6 11:09:19
WARN,2012-12-19 20:17:36
DEBUG,2016-8-7 03:44:21
WARN,2012-12-2 23:25:15
DEBUG,2013-9-14 03:57:44
DEBUG,2016-10-6 12:22:25
INFO,2015-9-3 03:29:45
WARN,2015-11-19 08:11:43
DEBUG,2012-2-17 08:21:47
DEBUG,2015-1-18 16:21:13
DEBUG,2015-1-3 18:07:21
INFO,2017-7-27 12:40:51
WARN,2016-5-5 20:04:22
WARN,2016-1-25 09:23:53
DEBUG,2016-9-18 05:24:04
WARN,2012-3-24 22:56:55
WARN,2012-2-8 16:38:37
DEBUG,2014-12-9 00:02:03
DEBUG,2013-5-18 17:04:05
WARN,2016-4-25 11:12:46
INFO,2015-6-8 02:50:04
DEBUG,2017-12-14 10:35:12
WARN,2012-3-22 21:17:32
INFO,2017-3-26 04:58:47
DEBUG,2013-12-5 05:26:31
DEBUG,2014-9-18 07:54:21
DEBUG,2014-6-6 20:40:02
INFO,2014-9-7 02:23:03
DEBUG,2015-11-5 20:01:37
INFO,2015-6-20 06:14:30
DEBUG,2012-5-27 06:27:34
DEBUG,2014-6-6 20:37:53
DEBUG,2012-9-25 21:28:36
INFO,2017-10-17 18:17:52
DEBUG,2013-6-19 03:39:46
INFO,2016-4-14 13:08:54
DEBUG,2013-7-22 15:24:12
DEBUG,2013-12-26 05:00:40
INFO,2014-2-3 23:06:51
ERROR,2015-8-21 01:35:36
DEBUG,2013-1-19 01:17:38
DEBUG,2013-5-20 06:04:53
DEBUG,2016-5-9 19:12:14
DEBUG,2016-10-17 19:12:24
DEBUG,2017-2-2 12:38:48
DEBUG,2012-6-21 01:43:51
DEBUG,2013-4-26 01:13:01
INFO,2017-10-20 22:39:24
INFO,2012-2-26 12:39:46
DEBUG,2015-11-1 10:20:34
WARN,2012-8-10 10:46:25
DEBUG,2013-8-27 17:16:28
DEBUG,2015-3-10 22:51:20
DEBUG,2014-4-28 06:05:44
DEBUG,2013-6-23 17:42:46
INFO,2012-9-2 20:50:18
DEBUG,2016-4-3 14:48:11
DEBUG,2012-3-2 06:59:17
DEBUG,2016-3-7 22:26:27
DEBUG,2016-4-12 13:30:52
DEBUG,2012-5-1 07:27:56
WARN,2017-5-8 09:22:12
WARN,2015-7-4 15:26:19
DEBUG,2016-11-23 09:52:16
WARN,2014-9-4 14:47:02
DEBUG,2017-2-15 17:51:41
DEBUG,2013-4-19 05:14:30
FATAL,2012-11-4 22:26:35
DEBUG,2017-4-11 17:21:31
INFO,2013-5-9 08:08:23
DEBUG,2012-12-1 12:28:48
DEBUG,2015-5-1 16:51:38
DEBUG,2016-9-10 00:00:37
DEBUG,2017-6-19 00:16:29
INFO,2014-2-10 14:55:20
DEBUG,2017-2-8 08:15:05
DEBUG,2013-5-20 12:04:21
INFO,2016-4-16 01:48:49
DEBUG,2017-2-6 23:09:42
DEBUG,2013-1-18 21:49:20
DEBUG,2015-7-14 18:08:47
DEBUG,2012-12-27 08:35:15
INFO,2017-5-27 19:26:27
DEBUG,2015-10-20 19:47:00
INFO,2017-1-4 09:23:07
WARN,2017-1-6 16:39:41
DEBUG,2012-9-22 12:40:05
DEBUG,2012-8-26 20:32:20
INFO,2015-6-11 13:37:50
INFO,2016-3-28 02:21:42
INFO,2017-7-23 05:35:20
FATAL,2013-11-14 22:05:26
DEBUG,2014-10-14 04:00:48
DEBUG,2016-12-28 14:21:08
WARN,2016-11-26 08:09:57
INFO,2017-3-24 01:17:02
DEBUG,2017-10-21 06:18:40
DEBUG,2015-8-18 18:51:57
INFO,2016-8-3 20:56:37
INFO,2014-12-11 21:26:30
DEBUG,2016-6-5 08:23:05
DEBUG,2016-4-18 00:05:49
ERROR,2016-10-13 15:04:49
DEBUG,2016-4-11 10:24:43
INFO,2017-11-19 06:06:17
WARN,2013-8-14 20:50:32
ERROR,2014-11-1 12:02:41
WARN,2016-1-15 15:43:33
DEBUG,2012-2-16 15:02:01
INFO,2017-11-11 14:53:07
INFO,2017-12-15 17:52:50
DEBUG,2015-5-13 14:51:29
ERROR,2016-8-14 01:43:19
INFO,2016-4-6 21:59:01
DEBUG,2013-4-11 03:30:13
INFO,2015-6-3 13:52:26
DEBUG,2017-1-21 07:32:22
DEBUG,2014-2-19 15:32:08
DEBUG,2013-7-10 18:22:06
ERROR,2014-2-15 01:29:52
WARN,2014-10-4 05:45:47
DEBUG,2013-12-26 19:29:49
INFO,2012-7-20 01:47:35
DEBUG,2014-4-12 02:56:50
WARN,2013-7-12 17:39:02
INFO,2013-2-25 13:17:12
DEBUG,2012-6-3 12:23:55
DEBUG,2014-9-22 11:37:35
INFO,2012-8-16 03:01:19
DEBUG,2015-11-3 02:43:26
DEBUG,2015-5-28 14:54:30
DEBUG,2015-4-7 18:30:34
INFO,2017-10-1 16:03:04
INFO,2013-5-11 07:36:40
INFO,2013-6-6 23:12:38
DEBUG,2017-7-14 19:33:13
DEBUG,2014-10-14 04:34:38
INFO,2015-1-23 14:01:06
WARN,2014-8-25 22:29:00
INFO,2016-7-24 21:30:15
DEBUG,2012-2-7 10:02:02
WARN,2016-7-8 00:15:32
WARN,2013-4-16 09:16:37
INFO,2012-11-12 03:28:44
DEBUG,2012-5-14 17:19:26
DEBUG,2016-6-14 20:10:15
INFO,2017-3-4 10:12:32
DEBUG,2012-10-19 01:20:50
DEBUG,2012-4-27 05:05:17
DEBUG,2014-3-13 15:33:25
DEBUG,2015-10-4 08:28:07
DEBUG,2015-1-14 15:14:55
DEBUG,2016-8-18 09:27:27
INFO,2013-3-13 02:16:44
INFO,2015-2-24 03:02:19
DEBUG,2016-2-26 14:37:12
WARN,2012-5-15 00:37:55
WARN,2017-2-1 08:24:21
INFO,2013-4-6 02:37:10
INFO,2013-3-4 05:37:34
DEBUG,2016-1-7 05:09:52
WARN,2017-11-6 17:29:54
DEBUG,2012-3-21 08:37:22
INFO,2012-2-22 18:27:35
INFO,2013-5-10 21:25:10
INFO,2017-11-15 09:52:34
DEBUG,2015-1-23 20:17:29
INFO,2016-3-16 06:15:47
WARN,2017-2-12 20:18:53
DEBUG,2015-5-1 06:39:35
DEBUG,2016-4-19 01:50:30
DEBUG,2016-11-14 09:18:44
WARN,2016-11-17 23:29:39
DEBUG,2016-5-1 19:03:06
DEBUG,2014-5-23 03:55:46
INFO,2014-6-11 09:31:07
INFO,2013-10-28 23:28:56
INFO,2017-10-12 01:56:25
DEBUG,2015-10-7 16:46:57
DEBUG,2016-10-6 21:13:10
DEBUG,2017-12-8 13:56:33
DEBUG,2013-5-7 16:43:08
WARN,2016-3-22 10:28:41
DEBUG,2017-9-12 15:44:44
DEBUG,2012-1-13 11:13:29
ERROR,2017-3-15 11:29:27
INFO,2016-7-25 14:51:21
ERROR,2014-6-1 18:23:58
INFO,2014-8-9 13:48:24
DEBUG,2013-10-15 07:35:04
INFO,2015-7-23 18:54:30
DEBUG,2014-10-26 09:09:03
INFO,2014-1-26 03:18:25
INFO,2017-8-21 22:34:51
DEBUG,2014-2-4 11:51:20
FATAL,2014-1-7 03:36:22
DEBUG,2016-10-15 15:31:24
DEBUG,2017-10-24 04:51:57
DEBUG,2014-4-6 23:57:48
DEBUG,2012-4-20 00:17:17
INFO,2015-7-9 18:08:07
INFO,2012-7-27 08:37:04
DEBUG,2015-4-17 15:09:14
DEBUG,2014-10-17 23:45:45
ERROR,2017-1-1 06:23:07
INFO,2016-1-5 06:48:38
